timestamp,house_id,building,meter,appliance_category,appliance,mains_power,appliance_power,data_quality_flag
2023-06-01T00:45:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1576.67,1431.31,good
2023-06-01T00:46:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,597.2,338.15,good
2023-06-01T00:47:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,2161.9,1830.45,good
2023-06-01T00:48:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,255.76,0.0,good
2023-06-01T00:49:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,222.84,0.0,good
2023-06-01T00:50:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1568.33,1379.03,good
2023-06-01T00:51:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1555.19,1340.9,good
2023-06-01T00:52:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,195.69,0.0,good
2023-06-01T00:53:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,2654.98,2172.89,good
2023-06-01T00:54:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,259.09,0.0,good
2023-06-01T00:55:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,363.87,123.69,good
2023-06-01T00:56:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1479.04,1254.82,good
2023-06-01T00:57:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2273.58,1939.11,good
2023-06-01T00:58:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1832.05,1633.73,good
2023-06-01T00:59:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,400.14,141.23,good
2023-06-01T01:00:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,741.94,483.08,good
2023-06-01T01:01:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,573.3,378.08,good
2023-06-01T01:02:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2017.9,1722.12,good
2023-06-01T01:03:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,127.6,5.0,good
2023-06-01T01:04:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,279.7,118.67,good
2023-06-01T01:05:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,604.66,360.11,good
2023-06-01T01:06:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,247.27,0.0,good
2023-06-01T01:07:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1567.57,1202.33,good
2023-06-01T01:08:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,203.12,125.93,good
2023-06-01T01:09:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,484.96,0.0,good
2023-06-01T01:10:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,230.03,107.26,good
2023-06-01T01:11:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,300.96,112.94,good
2023-06-01T01:12:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,240.93,82.67,good
2023-06-01T01:13:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,789.85,654.19,good
2023-06-01T01:14:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,142.35,0.0,good
2023-06-01T01:15:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,224.94,0.0,good
2023-06-01T01:16:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2184.01,1986.74,good
2023-06-01T01:17:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,217.14,0.0,good
2023-06-01T01:18:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1622.07,1495.35,good
2023-06-01T01:19:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,861.23,717.07,good
2023-06-01T01:20:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2016.2,1634.35,good
2023-06-01T01:21:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,194.09,69.34,good
2023-06-01T01:22:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2089.65,1797.96,good
2023-06-01T01:23:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2007.53,1541.18,good
2023-06-01T01:24:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1769.36,1410.42,good
2023-06-01T01:25:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,392.86,0.0,good
2023-06-01T01:26:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2349.92,2082.07,good
2023-06-01T01:27:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,181.95,0.0,good
2023-06-01T01:28:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,106.4,5.0,good
2023-06-01T01:29:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1593.36,1245.6,good
2023-06-01T01:30:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,462.21,334.07,good
2023-06-01T01:31:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,457.47,245.84,good
2023-06-01T01:32:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,660.92,448.88,good
2023-06-01T01:33:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,60.57,5.0,good
2023-06-01T01:34:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,938.77,670.63,good
2023-06-01T01:35:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,470.25,0.0,good
2023-06-01T01:36:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,411.56,0.0,good
2023-06-01T01:37:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,186.4,0.0,good
2023-06-01T01:38:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,429.62,279.57,good
2023-06-01T01:39:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2556.67,2062.79,good
2023-06-01T01:40:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,215.3,123.29,good
2023-06-01T01:41:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,219.75,137.51,good
2023-06-01T01:42:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,257.86,111.85,good
2023-06-01T01:43:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,190.63,139.58,good
2023-06-01T01:44:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2308.9,1894.77,good
2023-06-01T01:45:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,198.44,5.0,good
2023-06-01T01:46:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,301.43,86.12,good
2023-06-01T01:47:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,939.17,746.23,good
2023-06-01T01:48:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1881.84,1693.31,good
2023-06-01T01:49:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,159.29,0.0,good
2023-06-01T01:50:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,562.22,358.79,good
2023-06-01T01:51:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,178.33,101.42,good
2023-06-01T01:52:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,990.72,751.1,good
2023-06-01T01:53:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,793.63,642.09,good
2023-06-01T01:54:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,272.47,0.0,good
2023-06-01T01:55:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2148.05,1854.2,good
2023-06-01T01:56:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2379.11,2041.47,good
2023-06-01T01:57:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,134.59,5.0,good
2023-06-01T01:58:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,291.09,96.5,good
2023-06-01T01:59:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2022.01,1526.75,good
2023-06-01T02:00:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,861.68,507.39,good
2023-06-01T02:01:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,183.84,0.0,good
2023-06-01T02:02:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,463.3,0.0,good
2023-06-01T02:03:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,199.03,5.0,good
2023-06-01T02:04:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,717.22,329.87,good
2023-06-01T02:05:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,307.83,195.35,good
2023-06-01T02:06:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,194.54,5.0,good
2023-06-01T02:07:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,575.5,324.29,good
2023-06-01T02:08:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,334.23,54.57,good
2023-06-01T02:09:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,437.93,0.0,good
2023-06-01T02:10:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,271.76,145.73,good
2023-06-01T02:11:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1676.01,1542.16,good
2023-06-01T02:12:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,1728.69,1597.63,good
2023-06-01T02:13:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,129.98,0.0,good
2023-06-01T02:14:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,243.68,81.82,good
2023-06-01T02:15:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,847.11,596.24,good
2023-06-01T02:16:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1663.31,1504.18,good
2023-06-01T02:17:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,193.35,5.0,good
2023-06-01T02:18:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2197.74,1809.23,good
2023-06-01T02:19:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,480.96,0.0,good
2023-06-01T02:20:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1738.71,1344.02,good
2023-06-01T02:21:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,677.92,306.06,good
2023-06-01T02:22:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,1004.98,785.84,good
2023-06-01T02:23:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,278.8,111.24,good
2023-06-01T02:24:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1893.66,1790.34,good
2023-06-01T02:25:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,232.79,94.79,good
2023-06-01T02:26:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,89.69,5.0,good
2023-06-01T02:27:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2196.94,1867.26,good
2023-06-01T02:28:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,897.75,529.21,good
2023-06-01T02:29:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,160.68,105.31,good
2023-06-01T02:30:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2328.42,2042.85,good
2023-06-01T02:31:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,149.44,5.0,good
2023-06-01T02:32:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,190.6,0.0,good
2023-06-01T02:33:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,97.79,0.0,good
2023-06-01T02:34:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,145.49,5.0,good
2023-06-01T02:35:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,851.69,606.92,good
2023-06-01T02:36:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,409.81,294.14,good
2023-06-01T02:37:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,364.35,0.0,good
2023-06-01T02:38:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1527.2,1202.0,good
2023-06-01T02:39:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,235.5,149.31,good
2023-06-01T02:40:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,200.24,5.0,good
2023-06-01T02:41:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2395.55,1999.84,good
2023-06-01T02:42:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,196.21,0.0,good
2023-06-01T02:43:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,733.89,544.18,good
2023-06-01T02:44:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,616.17,290.35,good
2023-06-01T02:45:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,194.04,85.9,good
2023-06-01T02:46:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,199.22,0.0,good
2023-06-01T02:47:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,882.84,716.71,good
2023-06-01T02:48:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2165.74,1842.01,good
2023-06-01T02:49:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,1655.44,1422.61,good
2023-06-01T02:50:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,289.19,0.0,good
2023-06-01T02:51:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,125.93,58.56,good
2023-06-01T02:52:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,890.83,780.2,good
2023-06-01T02:53:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1554.52,1259.13,good
2023-06-01T02:54:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,209.34,0.0,good
2023-06-01T02:55:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,104.91,46.37,good
2023-06-01T02:56:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,319.84,141.92,good
2023-06-01T02:57:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,285.04,83.53,good
2023-06-01T02:58:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,233.11,98.15,good
2023-06-01T02:59:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,249.64,82.48,good
2023-06-01T03:00:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1647.56,1266.87,good
2023-06-01T03:01:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,266.4,121.74,good
2023-06-01T03:02:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,136.47,0.0,good
2023-06-01T03:03:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,195.04,0.0,good
2023-06-01T03:04:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,1481.68,1343.65,good
2023-06-01T03:05:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,412.06,0.0,good
2023-06-01T03:06:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2301.14,1860.73,good
2023-06-01T03:07:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,other,other,975.15,791.05,good
2023-06-01T03:08:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2277.6,2161.62,good
2023-06-01T03:09:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,214.05,0.0,good
2023-06-01T03:10:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,450.63,0.0,good
2023-06-01T03:11:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,158.65,0.0,good
2023-06-01T03:12:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,287.22,108.93,good
2023-06-01T03:13:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,133.98,5.0,good
2023-06-01T03:14:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1530.43,1379.87,good
2023-06-01T03:15:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,1684.64,1209.65,good
2023-06-01T03:16:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,236.76,0.0,good
2023-06-01T03:17:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2384.64,1973.06,good
2023-06-01T03:18:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,72.85,5.0,good
2023-06-01T03:19:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,373.06,0.0,good
2023-06-01T03:20:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,lighting,lighting,253.45,47.04,good
2023-06-01T03:21:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,lighting,lighting,306.18,128.46,good
2023-06-01T03:22:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,664.01,400.39,good
2023-06-01T03:23:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,452.99,0.0,good
2023-06-01T03:24:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,2141.93,1870.81,good
2023-06-01T03:25:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,123.12,5.0,good
2023-06-01T03:26:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,173.99,96.97,good
2023-06-01T03:27:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,2057.74,1858.96,good
2023-06-01T03:28:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,fridge,fridge,158.6,90.0,good
2023-06-01T03:29:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2334.85,2183.11,good
2023-06-01T03:30:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2159.21,1664.45,good
2023-06-01T03:31:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_1,air_conditioner,2157.46,1795.41,good
2023-06-01T03:32:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,air_conditioner_2,air_conditioner,2402.17,2024.78,good
2023-06-01T03:33:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,2118.57,1671.89,good
2023-06-01T03:34:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1999.19,1807.3,good
2023-06-01T03:35:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,116.36,5.0,good
2023-06-01T03:36:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,397.69,0.0,good
2023-06-01T03:37:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,2280.97,1892.37,good
2023-06-01T03:38:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_1,air_conditioner,1577.03,1350.03,good
2023-06-01T03:39:00Z,IAWE_house_2,bldg_iawe_2,meter_iawe,air_conditioner_2,air_conditioner,489.37,0.0,good
2023-06-01T03:40:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,other,other,514.43,132.98,good
2023-06-01T03:41:00Z,IAWE_house_1,bldg_iawe_1,meter_iawe,fridge,fridge,255.26,130.3,good
