timestamp,house_id,source_dataset,mains_power,appliance_category,appliance_power,native_sample_period,data_quality_flag,building,meter,appliance
2013-03-10 04:54:00+00:00,UKDALE_house_4,UKDALE,213.58333,cooking,8.0,1,ok,4,4,microwave
2013-10-23 00:51:00+01:00,UKDALE_house_1,UKDALE,132.46153,entertainment,1.0,1,ok,1,7,television
2014-09-09 12:03:00+01:00,UKDALE_house_5,UKDALE,292.14285,refrigeration,,1,gap,5,5,fridge
2014-11-09 12:43:00+00:00,UKDALE_house_1,UKDALE,365.81482,cooking,,1,gap,1,4,microwave
2013-08-21 13:41:00+01:00,UKDALE_house_2,UKDALE,967.3077,laundry,,1,gap,2,1,washing_machine
2014-08-10 22:05:00+01:00,UKDALE_house_1,UKDALE,617.069,cooking,,1,gap,1,4,microwave
2014-11-12 07:30:00+00:00,UKDALE_house_1,UKDALE,274.65,lighting,2.0,1,ok,1,9,lighting
2012-12-17 10:18:00+00:00,UKDALE_house_1,UKDALE,139.46666,water,0.0,1,ok,1,2,dishwasher
2014-06-25 23:56:00+01:00,UKDALE_house_1,UKDALE,123.65,cooking,,1,gap,1,4,microwave
2013-07-09 19:05:00+01:00,UKDALE_house_1,UKDALE,117.46875,water,0.0,1,ok,1,2,dishwasher
2013-08-16 11:40:00+01:00,UKDALE_house_2,UKDALE,103.57895,electronics,,1,gap,2,8,computer
2014-04-19 06:38:00+01:00,UKDALE_house_1,UKDALE,91.47369,water,12.111111,1,ok,1,2,dishwasher
2013-03-30 00:45:00+00:00,UKDALE_house_2,UKDALE,347.1613,water,32.6,1,ok,2,2,dishwasher
2014-08-19 15:30:00+01:00,UKDALE_house_5,UKDALE,273.65384,cooking,0.6,1,ok,5,4,microwave
2013-10-10 22:40:00+01:00,UKDALE_house_1,UKDALE,757.5,cooking,,1,gap,1,4,microwave
2014-10-03 22:30:00+01:00,UKDALE_house_1,UKDALE,473.26315,laundry,513.0,1,ok,1,1,washing_machine
2014-09-22 04:32:00+01:00,UKDALE_house_5,UKDALE,316.57144,cooking,0.0,1,ok,5,6,toaster
2013-08-19 15:18:00+01:00,UKDALE_house_4,UKDALE,160.86667,cooking,,1,gap,4,3,kettle
2013-02-19 12:16:00+00:00,UKDALE_house_2,UKDALE,329.45834,refrigeration,19.8,1,ok,2,5,fridge
2014-12-18 04:03:00+00:00,UKDALE_house_1,UKDALE,88.63158,cooking,,1,gap,1,4,microwave
2013-08-16 03:10:00+01:00,UKDALE_house_4,UKDALE,142.54546,cooking,,1,gap,4,3,kettle
2014-08-10 13:31:00+01:00,UKDALE_house_5,UKDALE,230.24243,refrigeration,0.22222222,1,ok,5,5,fridge
2014-02-14 16:58:00+00:00,UKDALE_house_1,UKDALE,259.16666,lighting,2.0,1,ok,1,9,lighting
2013-12-26 18:44:00+00:00,UKDALE_house_1,UKDALE,100.05556,laundry,200.11111,1,ok,1,1,washing_machine
2014-06-09 06:46:00+01:00,UKDALE_house_1,UKDALE,115.35294,entertainment,1.0,1,ok,1,7,television
2013-07-01 12:10:00+01:00,UKDALE_house_2,UKDALE,191.16129,cooking,0.0,1,ok,2,3,kettle
2014-09-20 05:36:00+01:00,UKDALE_house_5,UKDALE,191.84616,refrigeration,0.22222222,1,ok,5,5,fridge
2013-05-29 13:10:00+01:00,UKDALE_house_2,UKDALE,535.7353,cooking,3.0,1,ok,2,4,microwave
2013-06-27 14:03:00+01:00,UKDALE_house_4,UKDALE,164.09677,laundry,195.6,1,ok,4,1,washing_machine
2014-05-11 00:43:00+01:00,UKDALE_house_1,UKDALE,153.6875,laundry,233.9,1,ok,1,1,washing_machine
2014-11-27 08:33:00+00:00,UKDALE_house_1,UKDALE,1443.3889,water,13.0,1,ok,1,2,dishwasher
2013-03-24 03:03:00+00:00,UKDALE_house_2,UKDALE,233.86842,cooking,0.0,1,ok,2,3,kettle
2014-04-26 11:43:00+01:00,UKDALE_house_1,UKDALE,95.789474,laundry,188.88889,1,ok,1,1,washing_machine
2014-09-15 03:49:00+01:00,UKDALE_house_5,UKDALE,206.92592,cooking,0.0,1,ok,5,3,kettle
2014-10-13 12:59:00+01:00,UKDALE_house_1,UKDALE,324.75,water,12.888889,1,ok,1,2,dishwasher
2013-04-07 19:48:00+01:00,UKDALE_house_2,UKDALE,369.0,cooking,3.0,1,ok,2,4,microwave
2014-12-25 16:32:00+00:00,UKDALE_house_1,UKDALE,134.52632,laundry,270.55554,1,ok,1,1,washing_machine
2013-03-14 01:49:00+00:00,UKDALE_house_2,UKDALE,244.28206,cooking,0.0,1,ok,2,3,kettle
2014-11-03 17:44:00+00:00,UKDALE_house_1,UKDALE,249.17241,lighting,2.0,1,ok,1,9,lighting
2013-08-30 23:05:00+01:00,UKDALE_house_2,UKDALE,195.57895,lighting,1.0,1,ok,2,9,lighting
2013-04-08 02:03:00+01:00,UKDALE_house_4,UKDALE,381.27026,refrigeration,0.0,1,ok,4,5,fridge
2013-04-01 23:21:00+01:00,UKDALE_house_2,UKDALE,279.92856,laundry,291.44446,1,ok,2,1,washing_machine
2014-08-16 14:30:00+01:00,UKDALE_house_5,UKDALE,198.82759,cooking,0.0,1,ok,5,6,toaster
2013-10-03 12:51:00+01:00,UKDALE_house_2,UKDALE,138.18518,cooking,0.0,1,ok,2,3,kettle
2013-04-06 08:44:00+01:00,UKDALE_house_4,UKDALE,212.7619,cooking,8.0,1,ok,4,4,microwave
2013-09-14 15:34:00+01:00,UKDALE_house_1,UKDALE,195.37143,cooking,0.0,1,ok,1,3,kettle
2014-06-26 09:28:00+01:00,UKDALE_house_1,UKDALE,166.85,cooking,49.0,1,ok,1,3,kettle
2013-05-05 00:30:00+01:00,UKDALE_house_4,UKDALE,297.5,water,12.9,1,ok,4,2,dishwasher
2014-01-28 05:09:00+00:00,UKDALE_house_1,UKDALE,69.210526,refrigeration,0.0,1,ok,1,5,fridge
2013-09-17 20:11:00+01:00,UKDALE_house_1,UKDALE,952.02563,entertainment,1.0,1,ok,1,7,television
2013-12-13 22:31:00+00:00,UKDALE_house_1,UKDALE,406.35715,laundry,530.6,1,ok,1,1,washing_machine
2014-06-07 17:06:00+01:00,UKDALE_house_1,UKDALE,479.5,cooking,46.2,1,ok,1,3,kettle
2013-09-02 16:59:00+01:00,UKDALE_house_4,UKDALE,559.1515,water,15.0,1,ok,4,2,dishwasher
2013-03-20 07:14:00+00:00,UKDALE_house_1,UKDALE,647.6667,cooking,0.0,1,ok,1,4,microwave
2014-07-03 23:56:00+01:00,UKDALE_house_5,UKDALE,248.12122,cooking,0.7,1,ok,5,4,microwave
2013-06-06 12:57:00+01:00,UKDALE_house_4,UKDALE,278.4054,laundry,191.22223,1,ok,4,1,washing_machine
2014-10-01 06:41:00+01:00,UKDALE_house_5,UKDALE,334.08694,cooking,0.0,1,ok,5,6,toaster
2013-06-24 10:49:00+01:00,UKDALE_house_1,UKDALE,315.7931,laundry,211.0,1,ok,1,1,washing_machine
2013-07-14 14:35:00+01:00,UKDALE_house_2,UKDALE,1602.7693,cooking,60.0,1,ok,2,3,kettle
2014-09-11 00:52:00+01:00,UKDALE_house_1,UKDALE,311.52,lighting,2.0,1,ok,1,9,lighting
2013-05-13 22:39:00+01:00,UKDALE_house_2,UKDALE,615.7826,entertainment,11.1,1,ok,2,7,television
2014-10-10 20:05:00+01:00,UKDALE_house_1,UKDALE,438.0,electronics,148.66667,1,ok,1,8,computer
2014-07-08 05:07:00+01:00,UKDALE_house_5,UKDALE,287.0,cooking,0.5,1,ok,5,4,microwave
2013-09-25 21:21:00+01:00,UKDALE_house_2,UKDALE,421.47058,electronics,1.0,1,ok,2,8,computer
2013-06-12 03:50:00+01:00,UKDALE_house_4,UKDALE,130.2973,cooking,75.2,1,ok,4,4,microwave
2013-08-19 01:51:00+01:00,UKDALE_house_4,UKDALE,73.89474,laundry,,1,gap,4,1,washing_machine
2014-08-18 08:37:00+01:00,UKDALE_house_5,UKDALE,321.30768,water,1.0,1,ok,5,2,dishwasher
2013-09-04 14:04:00+01:00,UKDALE_house_1,UKDALE,353.92105,lighting,67.375,1,ok,1,9,lighting
2013-06-25 16:04:00+01:00,UKDALE_house_4,UKDALE,287.69232,cooking,7.888889,1,ok,4,4,microwave
2013-03-19 12:04:00+00:00,UKDALE_house_3,UKDALE,457.75674,water,1.0,1,ok,3,2,dishwasher
2013-02-27 23:08:00+00:00,UKDALE_house_2,UKDALE,198.24324,electronics,,1,gap,2,8,computer
2013-05-09 10:41:00+01:00,UKDALE_house_1,UKDALE,205.6,lighting,2.0,1,ok,1,9,lighting
2013-09-13 05:17:00+01:00,UKDALE_house_1,UKDALE,190.85294,cooking,0.0,1,ok,1,3,kettle
2013-08-08 13:16:00+01:00,UKDALE_house_2,UKDALE,708.2,laundry,,1,gap,2,1,washing_machine
2014-04-23 19:57:00+01:00,UKDALE_house_1,UKDALE,178.3,cooking,1.0,1,ok,1,6,toaster
2013-02-24 11:30:00+00:00,UKDALE_house_2,UKDALE,742.275,electronics,,1,gap,2,8,computer
2013-08-30 02:23:00+01:00,UKDALE_house_4,UKDALE,176.60527,refrigeration,82.9,1,ok,4,5,fridge
2012-12-25 00:27:00+00:00,UKDALE_house_1,UKDALE,150.15,cooking,0.0,1,ok,1,3,kettle
2013-11-12 17:58:00+00:00,UKDALE_house_1,UKDALE,148.47368,water,76.1,1,ok,1,2,dishwasher
2013-04-29 20:10:00+01:00,UKDALE_house_1,UKDALE,510.03333,water,0.0,1,ok,1,2,dishwasher
2014-03-05 06:56:00+00:00,UKDALE_house_1,UKDALE,158.15,cooking,0.0,1,ok,1,6,toaster
2014-08-25 05:36:00+01:00,UKDALE_house_5,UKDALE,284.90475,cooking,0.5,1,ok,5,4,microwave
2013-02-21 00:38:00+00:00,UKDALE_house_1,UKDALE,330.6,cooking,0.0,1,ok,1,3,kettle
2013-09-05 18:05:00+01:00,UKDALE_house_2,UKDALE,909.13513,cooking,6.7,1,ok,2,6,toaster
2014-04-09 00:26:00+01:00,UKDALE_house_1,UKDALE,124.57895,cooking,0.0,1,ok,1,3,kettle
2013-12-27 05:05:00+00:00,UKDALE_house_1,UKDALE,75.89474,electronics,0.0,1,ok,1,8,computer
2013-07-13 18:18:00+01:00,UKDALE_house_2,UKDALE,205.83333,water,0.0,1,ok,2,2,dishwasher
2014-11-08 04:02:00+00:00,UKDALE_house_5,UKDALE,205.31035,entertainment,0.0,1,ok,5,7,television
2013-06-30 05:16:00+01:00,UKDALE_house_4,UKDALE,135.19444,cooking,0.0,1,ok,4,6,toaster
2014-12-17 08:53:00+00:00,UKDALE_house_1,UKDALE,216.2,electronics,0.0,1,ok,1,8,computer
2013-07-12 02:02:00+01:00,UKDALE_house_2,UKDALE,150.5,refrigeration,15.8,1,ok,2,5,fridge
2013-04-08 01:05:00+01:00,UKDALE_house_4,UKDALE,614.2341,cooking,0.0,1,ok,4,6,toaster
2013-01-04 00:25:00+00:00,UKDALE_house_1,UKDALE,117.052635,entertainment,1.0,1,ok,1,7,television
2013-06-12 14:20:00+01:00,UKDALE_house_1,UKDALE,218.48648,cooking,39.0,1,ok,1,3,kettle
2012-11-29 04:41:00+00:00,UKDALE_house_1,UKDALE,170.65,laundry,242.1,1,ok,1,1,washing_machine
2013-06-04 05:48:00+01:00,UKDALE_house_1,UKDALE,130.47223,entertainment,1.0,1,ok,1,7,television
2013-07-10 19:21:00+01:00,UKDALE_house_1,UKDALE,141.67857,laundry,146.1,1,ok,1,1,washing_machine
2014-11-02 04:00:00+00:00,UKDALE_house_5,UKDALE,318.8889,lighting,5.2,1,ok,5,9,lighting
2014-12-18 00:47:00+00:00,UKDALE_house_1,UKDALE,121.55556,cooking,1.0,1,ok,1,6,toaster
2013-03-23 00:52:00+00:00,UKDALE_house_1,UKDALE,864.325,electronics,0.0,1,ok,1,8,computer
2014-07-18 07:37:00+01:00,UKDALE_house_1,UKDALE,388.33334,electronics,0.0,1,ok,1,8,computer
2013-08-18 16:42:00+01:00,UKDALE_house_4,UKDALE,130.70589,cooking,,1,gap,4,4,microwave
2013-03-23 20:57:00+00:00,UKDALE_house_3,UKDALE,533.2381,cooking,2.0,1,ok,3,3,kettle
2014-12-13 04:47:00+00:00,UKDALE_house_1,UKDALE,148.4375,cooking,,1,gap,1,4,microwave
2013-12-26 14:15:00+00:00,UKDALE_house_1,UKDALE,89.111115,lighting,2.0,1,ok,1,9,lighting
2013-02-20 17:26:00+00:00,UKDALE_house_2,UKDALE,351.13635,laundry,234.0,1,ok,2,1,washing_machine
2014-05-25 06:25:00+01:00,UKDALE_house_1,UKDALE,118.36842,laundry,236.55556,1,ok,1,1,washing_machine
2013-03-01 07:28:00+00:00,UKDALE_house_1,UKDALE,151.41667,cooking,,1,gap,1,4,microwave
2013-08-15 04:15:00+01:00,UKDALE_house_4,UKDALE,104.3,laundry,,1,gap,4,1,washing_machine
2014-09-15 00:30:00+01:00,UKDALE_house_1,UKDALE,280.8846,cooking,0.0,1,ok,1,6,toaster
2013-09-28 03:04:00+01:00,UKDALE_house_1,UKDALE,252.5,cooking,0.0,1,ok,1,3,kettle
2013-05-09 06:24:00+01:00,UKDALE_house_2,UKDALE,223.30302,cooking,3.0,1,ok,2,4,microwave
2014-04-04 22:38:00+01:00,UKDALE_house_1,UKDALE,237.75,lighting,73.75,1,ok,1,9,lighting
2013-08-16 00:29:00+01:00,UKDALE_house_2,UKDALE,121.84615,cooking,,1,gap,2,3,kettle
2013-09-20 22:32:00+01:00,UKDALE_house_2,UKDALE,342.42426,water,11.5,1,ok,2,2,dishwasher
2014-11-25 23:14:00+00:00,UKDALE_house_1,UKDALE,144.3158,refrigeration,0.0,1,ok,1,5,fridge
2013-06-28 18:22:00+01:00,UKDALE_house_2,UKDALE,385.26923,laundry,248.9,1,ok,2,1,washing_machine
2014-07-14 04:07:00+01:00,UKDALE_house_5,UKDALE,265.82758,laundry,566.3333,1,ok,5,1,washing_machine
2013-12-07 16:56:00+00:00,UKDALE_house_1,UKDALE,517.7692,entertainment,125.25,1,ok,1,7,television
2013-11-09 14:06:00+00:00,UKDALE_house_1,UKDALE,239.53334,cooking,0.0,1,ok,1,3,kettle
2012-12-27 20:22:00+00:00,UKDALE_house_1,UKDALE,116.31579,lighting,2.0,1,ok,1,9,lighting
2014-10-24 15:49:00+01:00,UKDALE_house_5,UKDALE,752.94446,cooking,192.8,1,ok,5,3,kettle
2014-07-12 07:20:00+01:00,UKDALE_house_1,UKDALE,371.4074,entertainment,125.625,1,ok,1,7,television
2014-06-29 19:54:00+01:00,UKDALE_house_5,UKDALE,299.17242,lighting,78.2,1,ok,5,9,lighting
2014-12-20 20:27:00+00:00,UKDALE_house_1,UKDALE,221.55,refrigeration,0.0,1,ok,1,5,fridge
2013-12-04 23:04:00+00:00,UKDALE_house_1,UKDALE,126.85,water,12.0,1,ok,1,2,dishwasher
2013-08-17 03:30:00+01:00,UKDALE_house_2,UKDALE,106.1,cooking,,1,gap,2,4,microwave
2013-08-14 16:30:00+01:00,UKDALE_house_2,UKDALE,165.5,refrigeration,,1,gap,2,5,fridge
2012-12-06 02:14:00+00:00,UKDALE_house_1,UKDALE,,electronics,,1,gap,1,8,computer
2013-07-09 22:00:00+01:00,UKDALE_house_2,UKDALE,216.13792,refrigeration,15.7,1,ok,2,5,fridge
2013-02-19 19:12:00+00:00,UKDALE_house_2,UKDALE,625.2308,cooking,18.5,1,ok,2,6,toaster
2013-09-10 02:25:00+01:00,UKDALE_house_2,UKDALE,234.47826,cooking,,1,gap,2,6,toaster
2013-10-16 23:47:00+01:00,UKDALE_house_1,UKDALE,127.73684,cooking,,1,gap,1,4,microwave
2014-04-29 13:28:00+01:00,UKDALE_house_1,UKDALE,252.58333,refrigeration,0.0,1,ok,1,5,fridge
2014-02-05 09:02:00+00:00,UKDALE_house_1,UKDALE,239.54546,laundry,253.8,1,ok,1,1,washing_machine
2014-11-09 19:57:00+00:00,UKDALE_house_1,UKDALE,458.26666,water,54.6,1,ok,1,2,dishwasher
2013-07-22 07:20:00+01:00,UKDALE_house_1,UKDALE,102.48485,electronics,4.2,1,ok,1,8,computer
2014-08-02 09:19:00+01:00,UKDALE_house_5,UKDALE,288.89285,laundry,545.9,1,ok,5,1,washing_machine
2013-03-21 23:47:00+00:00,UKDALE_house_3,UKDALE,325.6,refrigeration,0.0,1,ok,3,5,fridge
2014-10-01 15:18:00+01:00,UKDALE_house_5,UKDALE,400.82144,cooking,158.3,1,ok,5,3,kettle
2014-07-31 08:16:00+01:00,UKDALE_house_5,UKDALE,158.82353,electronics,18.3,1,ok,5,8,computer
2013-03-02 20:46:00+00:00,UKDALE_house_1,UKDALE,549.6923,electronics,292.2,1,ok,1,8,computer
2014-02-27 20:46:00+00:00,UKDALE_house_1,UKDALE,246.25,water,12.0,1,ok,1,2,dishwasher
2012-11-16 08:10:00+00:00,UKDALE_house_1,UKDALE,194.46666,cooking,1.0,1,ok,1,6,toaster
2014-10-11 14:26:00+01:00,UKDALE_house_5,UKDALE,300.30435,cooking,0.4,1,ok,5,4,microwave
2013-10-27 14:45:00+00:00,UKDALE_house_1,UKDALE,123.2,entertainment,1.0,1,ok,1,7,television
2014-10-04 23:30:00+01:00,UKDALE_house_1,UKDALE,662.5909,cooking,0.0,1,ok,1,6,toaster
2013-05-01 17:31:00+01:00,UKDALE_house_1,UKDALE,273.97223,electronics,0.0,1,ok,1,8,computer
2014-09-14 04:54:00+01:00,UKDALE_house_1,UKDALE,249.81818,cooking,0.0,1,ok,1,3,kettle
2014-01-29 22:22:00+00:00,UKDALE_house_1,UKDALE,254.57895,cooking,,1,gap,1,4,microwave
2013-06-04 23:27:00+01:00,UKDALE_house_2,UKDALE,199.94286,lighting,1.0,1,ok,2,9,lighting
2013-07-04 18:33:00+01:00,UKDALE_house_4,UKDALE,284.9643,refrigeration,,1,gap,4,5,fridge
2014-07-24 03:50:00+01:00,UKDALE_house_1,UKDALE,138.46153,water,12.0,1,ok,1,2,dishwasher
2013-07-26 14:17:00+01:00,UKDALE_house_2,UKDALE,136.3077,lighting,1.0,1,ok,2,9,lighting
2012-11-18 22:56:00+00:00,UKDALE_house_1,UKDALE,,refrigeration,,1,gap,1,5,fridge
2013-07-13 01:36:00+01:00,UKDALE_house_1,UKDALE,136.75,lighting,2.0,1,ok,1,9,lighting
2013-03-20 21:27:00+00:00,UKDALE_house_1,UKDALE,475.4,cooking,0.0,1,ok,1,4,microwave
2013-07-24 21:55:00+01:00,UKDALE_house_4,UKDALE,222.66667,laundry,,1,gap,4,1,washing_machine
2013-06-20 11:05:00+01:00,UKDALE_house_1,UKDALE,197.3871,laundry,172.5,1,ok,1,1,washing_machine
2013-04-04 05:48:00+01:00,UKDALE_house_4,UKDALE,242.1579,laundry,208.4,1,ok,4,1,washing_machine
2012-12-11 21:54:00+00:00,UKDALE_house_1,UKDALE,,cooking,,1,gap,1,6,toaster
2013-07-19 17:36:00+01:00,UKDALE_house_1,UKDALE,152.64285,electronics,4.0,1,ok,1,8,computer
2012-12-14 05:49:00+00:00,UKDALE_house_1,UKDALE,123.833336,electronics,0.0,1,ok,1,8,computer
2013-03-06 12:24:00+00:00,UKDALE_house_1,UKDALE,231.3871,lighting,2.0,1,ok,1,9,lighting
2013-07-16 15:21:00+01:00,UKDALE_house_1,UKDALE,134.28,laundry,226.9,1,ok,1,1,washing_machine
2012-12-29 23:46:00+00:00,UKDALE_house_1,UKDALE,136.10527,cooking,0.0,1,ok,1,3,kettle
2014-06-16 04:42:00+01:00,UKDALE_house_1,UKDALE,138.9375,lighting,2.0,1,ok,1,9,lighting
2014-05-17 19:33:00+01:00,UKDALE_house_1,UKDALE,136.65,electronics,4.0,1,ok,1,8,computer
2013-06-30 13:22:00+01:00,UKDALE_house_4,UKDALE,372.6857,cooking,0.6,1,ok,4,3,kettle
2013-02-27 07:19:00+00:00,UKDALE_house_2,UKDALE,289.14285,water,0.0,1,ok,2,2,dishwasher
2013-04-22 20:42:00+01:00,UKDALE_house_1,UKDALE,353.70587,entertainment,111.5,1,ok,1,7,television
2013-09-29 08:24:00+01:00,UKDALE_house_1,UKDALE,283.0606,entertainment,1.0,1,ok,1,7,television
2013-02-15 19:32:00+00:00,UKDALE_house_1,UKDALE,460.72223,electronics,0.0,1,ok,1,8,computer
2013-04-14 06:32:00+01:00,UKDALE_house_1,UKDALE,166.36667,entertainment,1.0,1,ok,1,7,television
2014-11-17 19:30:00+00:00,UKDALE_house_1,UKDALE,305.35,refrigeration,45.0,1,ok,1,5,fridge
2014-07-03 08:54:00+01:00,UKDALE_house_1,UKDALE,290.66666,water,12.5,1,ok,1,2,dishwasher
2013-08-29 14:49:00+01:00,UKDALE_house_2,UKDALE,225.44827,electronics,1.0,1,ok,2,8,computer
2014-10-09 11:19:00+01:00,UKDALE_house_1,UKDALE,386.25,electronics,0.0,1,ok,1,8,computer
2014-11-07 14:42:00+00:00,UKDALE_house_1,UKDALE,361.6087,electronics,0.0,1,ok,1,8,computer
2013-06-05 19:39:00+01:00,UKDALE_house_2,UKDALE,212.33333,lighting,1.0,1,ok,2,9,lighting
