timestamp,house_id,source_dataset,mains_power,appliance_category,appliance_power,native_sample_period,data_quality_flag,building,meter,appliance
2011-05-21 15:40:16-04:00,REDD_house_6,REDD,46.76,unknown,46.76,1,ok,6,1,fridge
2011-05-21 15:40:18-04:00,REDD_house_6,REDD,46.84,unknown,46.84,1,ok,6,1,fridge
2011-05-21 15:40:20-04:00,REDD_house_6,REDD,46.57,unknown,46.57,1,ok,6,1,fridge
2011-05-21 15:40:22-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:40:24-04:00,REDD_house_6,REDD,46.2,unknown,46.2,1,ok,6,1,fridge
2011-05-21 15:40:25-04:00,REDD_house_6,REDD,46.09,unknown,46.09,1,ok,6,1,fridge
2011-05-21 15:40:27-04:00,REDD_house_6,REDD,46.19,unknown,46.19,1,ok,6,1,fridge
2011-05-21 15:40:29-04:00,REDD_house_6,REDD,46.12,unknown,46.12,1,ok,6,1,fridge
2011-05-21 15:40:31-04:00,REDD_house_6,REDD,46.31,unknown,46.31,1,ok,6,1,fridge
2011-05-21 15:40:33-04:00,REDD_house_6,REDD,46.13,unknown,46.13,1,ok,6,1,fridge
2011-05-21 15:40:34-04:00,REDD_house_6,REDD,46.24,unknown,46.24,1,ok,6,1,fridge
2011-05-21 15:40:36-04:00,REDD_house_6,REDD,46.12,unknown,46.12,1,ok,6,1,fridge
2011-05-21 15:40:38-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:40:40-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:40:42-04:00,REDD_house_6,REDD,46.08,unknown,46.08,1,ok,6,1,fridge
2011-05-21 15:40:43-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:40:45-04:00,REDD_house_6,REDD,46.05,unknown,46.05,1,ok,6,1,fridge
2011-05-21 15:40:47-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:40:49-04:00,REDD_house_6,REDD,46.16,unknown,46.16,1,ok,6,1,fridge
2011-05-21 15:40:51-04:00,REDD_house_6,REDD,46.31,unknown,46.31,1,ok,6,1,fridge
2011-05-21 15:40:52-04:00,REDD_house_6,REDD,46.1,unknown,46.1,1,ok,6,1,fridge
2011-05-21 15:40:54-04:00,REDD_house_6,REDD,46.27,unknown,46.27,1,ok,6,1,fridge
2011-05-21 15:40:56-04:00,REDD_house_6,REDD,46.14,unknown,46.14,1,ok,6,1,fridge
2011-05-21 15:40:58-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:41:00-04:00,REDD_house_6,REDD,46.12,unknown,46.12,1,ok,6,1,fridge
2011-05-21 15:41:01-04:00,REDD_house_6,REDD,46.23,unknown,46.23,1,ok,6,1,fridge
2011-05-21 15:41:03-04:00,REDD_house_6,REDD,46.16,unknown,46.16,1,ok,6,1,fridge
2011-05-21 15:41:05-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:41:07-04:00,REDD_house_6,REDD,46.15,unknown,46.15,1,ok,6,1,fridge
2011-05-21 15:41:09-04:00,REDD_house_6,REDD,46.24,unknown,46.24,1,ok,6,1,fridge
2011-05-21 15:41:10-04:00,REDD_house_6,REDD,46.11,unknown,46.11,1,ok,6,1,fridge
2011-05-21 15:41:12-04:00,REDD_house_6,REDD,46.14,unknown,46.14,1,ok,6,1,fridge
2011-05-21 15:41:14-04:00,REDD_house_6,REDD,46.16,unknown,46.16,1,ok,6,1,fridge
2011-05-21 15:41:15-04:00,REDD_house_6,REDD,46.03,unknown,46.03,1,ok,6,1,fridge
2011-05-21 15:41:17-04:00,REDD_house_6,REDD,46.26,unknown,46.26,1,ok,6,1,fridge
2011-05-21 15:41:19-04:00,REDD_house_6,REDD,46.03,unknown,46.03,1,ok,6,1,fridge
2011-05-21 15:41:20-04:00,REDD_house_6,REDD,46.19,unknown,46.19,1,ok,6,1,fridge
2011-05-21 15:41:22-04:00,REDD_house_6,REDD,46.06,unknown,46.06,1,ok,6,1,fridge
2011-05-21 15:41:24-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:41:26-04:00,REDD_house_6,REDD,45.95,unknown,45.95,1,ok,6,1,fridge
2011-05-21 15:41:28-04:00,REDD_house_6,REDD,46.19,unknown,46.19,1,ok,6,1,fridge
2011-05-21 15:41:29-04:00,REDD_house_6,REDD,46.01,unknown,46.01,1,ok,6,1,fridge
2011-05-21 15:41:31-04:00,REDD_house_6,REDD,46.09,unknown,46.09,1,ok,6,1,fridge
2011-05-21 15:41:33-04:00,REDD_house_6,REDD,45.99,unknown,45.99,1,ok,6,1,fridge
2011-05-21 15:41:35-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:41:37-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:41:38-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:41:40-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:41:42-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:41:44-04:00,REDD_house_6,REDD,46.55,unknown,46.55,1,ok,6,1,fridge
2011-05-21 15:41:46-04:00,REDD_house_6,REDD,46.37,unknown,46.37,1,ok,6,1,fridge
2011-05-21 15:41:47-04:00,REDD_house_6,REDD,46.2,unknown,46.2,1,ok,6,1,fridge
2011-05-21 15:41:49-04:00,REDD_house_6,REDD,46.07,unknown,46.07,1,ok,6,1,fridge
2011-05-21 15:41:51-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:41:53-04:00,REDD_house_6,REDD,46.07,unknown,46.07,1,ok,6,1,fridge
2011-05-21 15:41:55-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:41:56-04:00,REDD_house_6,REDD,46.13,unknown,46.13,1,ok,6,1,fridge
2011-05-21 15:41:58-04:00,REDD_house_6,REDD,46.21,unknown,46.21,1,ok,6,1,fridge
2011-05-21 15:42:00-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:42:02-04:00,REDD_house_6,REDD,46.13,unknown,46.13,1,ok,6,1,fridge
2011-05-21 15:42:04-04:00,REDD_house_6,REDD,46.23,unknown,46.23,1,ok,6,1,fridge
2011-05-21 15:42:05-04:00,REDD_house_6,REDD,46.05,unknown,46.05,1,ok,6,1,fridge
2011-05-21 15:42:07-04:00,REDD_house_6,REDD,46.22,unknown,46.22,1,ok,6,1,fridge
2011-05-21 15:42:09-04:00,REDD_house_6,REDD,46.21,unknown,46.21,1,ok,6,1,fridge
2011-05-21 15:42:11-04:00,REDD_house_6,REDD,46.26,unknown,46.26,1,ok,6,1,fridge
2011-05-21 15:42:13-04:00,REDD_house_6,REDD,46.13,unknown,46.13,1,ok,6,1,fridge
2011-05-21 15:42:14-04:00,REDD_house_6,REDD,46.32,unknown,46.32,1,ok,6,1,fridge
2011-05-21 15:42:16-04:00,REDD_house_6,REDD,46.56,unknown,46.56,1,ok,6,1,fridge
2011-05-21 15:42:18-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:42:20-04:00,REDD_house_6,REDD,46.59,unknown,46.59,1,ok,6,1,fridge
2011-05-21 15:42:22-04:00,REDD_house_6,REDD,46.52,unknown,46.52,1,ok,6,1,fridge
2011-05-21 15:42:23-04:00,REDD_house_6,REDD,46.64,unknown,46.64,1,ok,6,1,fridge
2011-05-21 15:42:25-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:42:27-04:00,REDD_house_6,REDD,46.61,unknown,46.61,1,ok,6,1,fridge
2011-05-21 15:42:29-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:42:31-04:00,REDD_house_6,REDD,46.3,unknown,46.3,1,ok,6,1,fridge
2011-05-21 15:42:32-04:00,REDD_house_6,REDD,46.27,unknown,46.27,1,ok,6,1,fridge
2011-05-21 15:42:34-04:00,REDD_house_6,REDD,46.14,unknown,46.14,1,ok,6,1,fridge
2011-05-21 15:42:36-04:00,REDD_house_6,REDD,46.28,unknown,46.28,1,ok,6,1,fridge
2011-05-21 15:42:38-04:00,REDD_house_6,REDD,46.18,unknown,46.18,1,ok,6,1,fridge
2011-05-21 15:42:40-04:00,REDD_house_6,REDD,46.27,unknown,46.27,1,ok,6,1,fridge
2011-05-21 15:42:41-04:00,REDD_house_6,REDD,46.09,unknown,46.09,1,ok,6,1,fridge
2011-05-21 15:42:43-04:00,REDD_house_6,REDD,46.28,unknown,46.28,1,ok,6,1,fridge
2011-05-21 15:42:45-04:00,REDD_house_6,REDD,46.21,unknown,46.21,1,ok,6,1,fridge
2011-05-21 15:42:47-04:00,REDD_house_6,REDD,46.27,unknown,46.27,1,ok,6,1,fridge
2011-05-21 15:42:49-04:00,REDD_house_6,REDD,46.3,unknown,46.3,1,ok,6,1,fridge
2011-05-21 15:42:50-04:00,REDD_house_6,REDD,46.16,unknown,46.16,1,ok,6,1,fridge
2011-05-21 15:42:52-04:00,REDD_house_6,REDD,46.3,unknown,46.3,1,ok,6,1,fridge
2011-05-21 15:42:54-04:00,REDD_house_6,REDD,46.19,unknown,46.19,1,ok,6,1,fridge
2011-05-21 15:42:56-04:00,REDD_house_6,REDD,46.58,unknown,46.58,1,ok,6,1,fridge
2011-05-21 15:42:58-04:00,REDD_house_6,REDD,46.54,unknown,46.54,1,ok,6,1,fridge
2011-05-21 15:42:59-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:43:01-04:00,REDD_house_6,REDD,46.63,unknown,46.63,1,ok,6,1,fridge
2011-05-21 15:43:03-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:43:05-04:00,REDD_house_6,REDD,46.57,unknown,46.57,1,ok,6,1,fridge
2011-05-21 15:43:07-04:00,REDD_house_6,REDD,46.56,unknown,46.56,1,ok,6,1,fridge
2011-05-21 15:43:08-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:43:10-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:43:12-04:00,REDD_house_6,REDD,46.09,unknown,46.09,1,ok,6,1,fridge
2011-05-21 15:43:14-04:00,REDD_house_6,REDD,46.12,unknown,46.12,1,ok,6,1,fridge
2011-05-21 15:43:16-04:00,REDD_house_6,REDD,46.13,unknown,46.13,1,ok,6,1,fridge
2011-05-21 15:43:17-04:00,REDD_house_6,REDD,46.0,unknown,46.0,1,ok,6,1,fridge
2011-05-21 15:43:19-04:00,REDD_house_6,REDD,46.11,unknown,46.11,1,ok,6,1,fridge
2011-05-21 15:43:21-04:00,REDD_house_6,REDD,46.1,unknown,46.1,1,ok,6,1,fridge
2011-05-21 15:43:23-04:00,REDD_house_6,REDD,46.04,unknown,46.04,1,ok,6,1,fridge
2011-05-21 15:43:25-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:43:26-04:00,REDD_house_6,REDD,46.1,unknown,46.1,1,ok,6,1,fridge
2011-05-21 15:43:28-04:00,REDD_house_6,REDD,46.07,unknown,46.07,1,ok,6,1,fridge
2011-05-21 15:43:30-04:00,REDD_house_6,REDD,46.23,unknown,46.23,1,ok,6,1,fridge
2011-05-21 15:43:32-04:00,REDD_house_6,REDD,46.07,unknown,46.07,1,ok,6,1,fridge
2011-05-21 15:43:34-04:00,REDD_house_6,REDD,46.17,unknown,46.17,1,ok,6,1,fridge
2011-05-21 15:43:35-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:43:37-04:00,REDD_house_6,REDD,46.38,unknown,46.38,1,ok,6,1,fridge
2011-05-21 15:43:39-04:00,REDD_house_6,REDD,46.54,unknown,46.54,1,ok,6,1,fridge
2011-05-21 15:43:41-04:00,REDD_house_6,REDD,46.39,unknown,46.39,1,ok,6,1,fridge
2011-05-21 15:43:43-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:43:44-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:43:46-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:43:48-04:00,REDD_house_6,REDD,46.53,unknown,46.53,1,ok,6,1,fridge
2011-05-21 15:43:50-04:00,REDD_house_6,REDD,46.38,unknown,46.38,1,ok,6,1,fridge
2011-05-21 15:43:52-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:43:53-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:43:55-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:43:57-04:00,REDD_house_6,REDD,46.55,unknown,46.55,1,ok,6,1,fridge
2011-05-21 15:43:59-04:00,REDD_house_6,REDD,46.38,unknown,46.38,1,ok,6,1,fridge
2011-05-21 15:44:01-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:44:02-04:00,REDD_house_6,REDD,46.41,unknown,46.41,1,ok,6,1,fridge
2011-05-21 15:44:04-04:00,REDD_house_6,REDD,46.34,unknown,46.34,1,ok,6,1,fridge
2011-05-21 15:44:06-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:44:08-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:44:10-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:44:11-04:00,REDD_house_6,REDD,46.59,unknown,46.59,1,ok,6,1,fridge
2011-05-21 15:44:13-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:44:15-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:44:17-04:00,REDD_house_6,REDD,46.49,unknown,46.49,1,ok,6,1,fridge
2011-05-21 15:44:19-04:00,REDD_house_6,REDD,46.32,unknown,46.32,1,ok,6,1,fridge
2011-05-21 15:44:20-04:00,REDD_house_6,REDD,46.45,unknown,46.45,1,ok,6,1,fridge
2011-05-21 15:44:22-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:44:24-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:44:26-04:00,REDD_house_6,REDD,46.53,unknown,46.53,1,ok,6,1,fridge
2011-05-21 15:44:28-04:00,REDD_house_6,REDD,46.39,unknown,46.39,1,ok,6,1,fridge
2011-05-21 15:44:29-04:00,REDD_house_6,REDD,46.53,unknown,46.53,1,ok,6,1,fridge
2011-05-21 15:44:31-04:00,REDD_house_6,REDD,46.41,unknown,46.41,1,ok,6,1,fridge
2011-05-21 15:44:33-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:44:35-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:44:37-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:44:38-04:00,REDD_house_6,REDD,46.49,unknown,46.49,1,ok,6,1,fridge
2011-05-21 15:44:40-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:44:42-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:44:44-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:44:46-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:44:47-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:44:49-04:00,REDD_house_6,REDD,46.56,unknown,46.56,1,ok,6,1,fridge
2011-05-21 15:44:51-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:44:53-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:44:55-04:00,REDD_house_6,REDD,46.51,unknown,46.51,1,ok,6,1,fridge
2011-05-21 15:44:56-04:00,REDD_house_6,REDD,46.34,unknown,46.34,1,ok,6,1,fridge
2011-05-21 15:44:58-04:00,REDD_house_6,REDD,46.55,unknown,46.55,1,ok,6,1,fridge
2011-05-21 15:45:00-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:45:02-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:45:04-04:00,REDD_house_6,REDD,46.52,unknown,46.52,1,ok,6,1,fridge
2011-05-21 15:45:05-04:00,REDD_house_6,REDD,46.37,unknown,46.37,1,ok,6,1,fridge
2011-05-21 15:45:07-04:00,REDD_house_6,REDD,46.49,unknown,46.49,1,ok,6,1,fridge
2011-05-21 15:45:09-04:00,REDD_house_6,REDD,46.54,unknown,46.54,1,ok,6,1,fridge
2011-05-21 15:45:11-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:45:13-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:45:14-04:00,REDD_house_6,REDD,46.32,unknown,46.32,1,ok,6,1,fridge
2011-05-21 15:45:16-04:00,REDD_house_6,REDD,46.39,unknown,46.39,1,ok,6,1,fridge
2011-05-21 15:45:18-04:00,REDD_house_6,REDD,46.49,unknown,46.49,1,ok,6,1,fridge
2011-05-21 15:45:20-04:00,REDD_house_6,REDD,46.37,unknown,46.37,1,ok,6,1,fridge
2011-05-21 15:45:22-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:45:23-04:00,REDD_house_6,REDD,46.34,unknown,46.34,1,ok,6,1,fridge
2011-05-21 15:45:25-04:00,REDD_house_6,REDD,46.39,unknown,46.39,1,ok,6,1,fridge
2011-05-21 15:45:27-04:00,REDD_house_6,REDD,46.51,unknown,46.51,1,ok,6,1,fridge
2011-05-21 15:45:29-04:00,REDD_house_6,REDD,46.34,unknown,46.34,1,ok,6,1,fridge
2011-05-21 15:45:31-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:45:32-04:00,REDD_house_6,REDD,46.31,unknown,46.31,1,ok,6,1,fridge
2011-05-21 15:45:34-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:45:36-04:00,REDD_house_6,REDD,46.35,unknown,46.35,1,ok,6,1,fridge
2011-05-21 15:45:38-04:00,REDD_house_6,REDD,46.32,unknown,46.32,1,ok,6,1,fridge
2011-05-21 15:45:40-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:45:41-04:00,REDD_house_6,REDD,46.33,unknown,46.33,1,ok,6,1,fridge
2011-05-21 15:45:43-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:45:45-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:45:47-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:45:49-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:45:50-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:45:52-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:45:54-04:00,REDD_house_6,REDD,46.32,unknown,46.32,1,ok,6,1,fridge
2011-05-21 15:45:56-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:45:58-04:00,REDD_house_6,REDD,46.37,unknown,46.37,1,ok,6,1,fridge
2011-05-21 15:45:59-04:00,REDD_house_6,REDD,46.38,unknown,46.38,1,ok,6,1,fridge
2011-05-21 15:46:01-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:46:03-04:00,REDD_house_6,REDD,46.34,unknown,46.34,1,ok,6,1,fridge
2011-05-21 15:46:05-04:00,REDD_house_6,REDD,46.45,unknown,46.45,1,ok,6,1,fridge
2011-05-21 15:46:07-04:00,REDD_house_6,REDD,46.43,unknown,46.43,1,ok,6,1,fridge
2011-05-21 15:46:08-04:00,REDD_house_6,REDD,46.41,unknown,46.41,1,ok,6,1,fridge
2011-05-21 15:46:10-04:00,REDD_house_6,REDD,46.51,unknown,46.51,1,ok,6,1,fridge
2011-05-21 15:46:12-04:00,REDD_house_6,REDD,46.39,unknown,46.39,1,ok,6,1,fridge
2011-05-21 15:46:14-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:46:16-04:00,REDD_house_6,REDD,46.45,unknown,46.45,1,ok,6,1,fridge
2011-05-21 15:46:17-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:46:19-04:00,REDD_house_6,REDD,46.54,unknown,46.54,1,ok,6,1,fridge
2011-05-21 15:46:21-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:46:23-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:46:25-04:00,REDD_house_6,REDD,46.4,unknown,46.4,1,ok,6,1,fridge
2011-05-21 15:46:26-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:46:28-04:00,REDD_house_6,REDD,46.48,unknown,46.48,1,ok,6,1,fridge
2011-05-21 15:46:30-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
2011-05-21 15:46:32-04:00,REDD_house_6,REDD,46.56,unknown,46.56,1,ok,6,1,fridge
2011-05-21 15:46:34-04:00,REDD_house_6,REDD,46.51,unknown,46.51,1,ok,6,1,fridge
2011-05-21 15:46:35-04:00,REDD_house_6,REDD,46.41,unknown,46.41,1,ok,6,1,fridge
2011-05-21 15:46:37-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:46:39-04:00,REDD_house_6,REDD,46.46,unknown,46.46,1,ok,6,1,fridge
2011-05-21 15:46:41-04:00,REDD_house_6,REDD,46.55,unknown,46.55,1,ok,6,1,fridge
2011-05-21 15:46:43-04:00,REDD_house_6,REDD,46.47,unknown,46.47,1,ok,6,1,fridge
2011-05-21 15:46:44-04:00,REDD_house_6,REDD,46.41,unknown,46.41,1,ok,6,1,fridge
2011-05-21 15:46:46-04:00,REDD_house_6,REDD,46.54,unknown,46.54,1,ok,6,1,fridge
2011-05-21 15:46:48-04:00,REDD_house_6,REDD,46.5,unknown,46.5,1,ok,6,1,fridge
2011-05-21 15:46:50-04:00,REDD_house_6,REDD,46.52,unknown,46.52,1,ok,6,1,fridge
2011-05-21 15:46:52-04:00,REDD_house_6,REDD,46.51,unknown,46.51,1,ok,6,1,fridge
2011-05-21 15:46:53-04:00,REDD_house_6,REDD,46.36,unknown,46.36,1,ok,6,1,fridge
2011-05-21 15:46:55-04:00,REDD_house_6,REDD,46.49,unknown,46.49,1,ok,6,1,fridge
2011-05-21 15:46:57-04:00,REDD_house_6,REDD,46.42,unknown,46.42,1,ok,6,1,fridge
2011-05-21 15:46:59-04:00,REDD_house_6,REDD,46.44,unknown,46.44,1,ok,6,1,fridge
